nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
       181, 1.049999957E+00,-2.346499781E-08, 6.499999905E-02, 1.673971313E+00
       182, 1.499999992E+00,-2.346499966E-08, 6.499999905E-02, 1.775094903E+00
       183, 2.099999885E+00,-2.346499961E-08, 6.499999905E-02, 1.831384769E+00
       184, 3.000000046E+00,-2.346500026E-08, 6.499999954E-02, 1.882164214E+00
       185,-1.500000037E-01,-2.346499994E-08, 7.249999903E-02, 2.057401451E+00
       186, 3.000000109E-01,-2.346500038E-08, 7.250000002E-02, 1.074018666E+00
       187, 4.499999767E-01,-2.346500001E-08, 7.249999894E-02, 1.179692690E+00
       188, 7.499999865E-01,-2.346500001E-08, 7.249999894E-02, 1.468586455E+00
       189, 1.049999957E+00,-2.346499793E-08, 7.249999894E-02, 1.656695340E+00
       190, 1.499999992E+00,-2.346499968E-08, 7.249999894E-02, 1.787674074E+00
       191, 2.099999885E+00,-2.346499964E-08, 7.249999894E-02, 1.859377403E+00
       192, 3.000000046E+00,-2.346500025E-08, 7.249999948E-02, 1.916288647E+00
       193,-1.500000037E-01,-2.346499994E-08, 7.999999893E-02, 2.086870327E+00
       194, 3.000000067E-01,-2.346500003E-08, 7.999999884E-02, 1.018653507E+00
       195, 4.499999892E-01,-2.346500071E-08, 8.000000122E-02, 1.110546859E+00
       196, 7.499999865E-01,-2.346500001E-08, 7.999999884E-02, 1.422351178E+00
       197, 1.049999957E+00,-2.346499805E-08, 7.999999884E-02, 1.638150181E+00
       198, 1.499999992E+00,-2.346499971E-08, 7.999999884E-02, 1.796440140E+00
       199, 2.099999885E+00,-2.346499965E-08, 7.999999884E-02, 1.883565356E+00
       200, 3.000000046E+00,-2.346500024E-08, 7.999999943E-02, 1.947005095E+00
       201,-1.500000037E-01,-2.346499994E-08, 8.749999883E-02, 2.113639629E+00
       202, 3.000000109E-01,-2.346500038E-08, 8.750000003E-02, 9.679512967E-01
       203, 4.499999892E-01,-2.346500071E-08, 8.750000134E-02, 1.051125586E+00
       204, 7.499999865E-01,-2.346500001E-08, 8.749999873E-02, 1.380063126E+00
       205, 1.049999957E+00,-2.346499818E-08, 8.749999873E-02, 1.619713909E+00
       206, 1.499999992E+00,-2.346499971E-08, 8.749999873E-02, 1.802585575E+00
       207, 2.099999885E+00,-2.346499967E-08, 8.749999873E-02, 1.904711884E+00
       208, 3.000000046E+00,-2.346500024E-08, 8.749999938E-02, 1.974908191E+00
       209,-1.500000037E-01,-2.346499994E-08, 9.499999873E-02, 2.138163029E+00
       210, 3.000000109E-01,-2.346500037E-08, 9.500000003E-02, 9.201713165E-01
       211, 4.499999767E-01,-2.346500001E-08, 9.499999862E-02, 1.000652584E+00
       212, 7.499999865E-01,-2.346500001E-08, 9.499999862E-02, 1.342138713E+00
       213, 1.049999957E+00,-2.346499830E-08, 9.499999862E-02, 1.602438892E+00
       214, 1.499999992E+00,-2.346499975E-08, 9.499999862E-02, 1.807249346E+00
       215, 2.099999885E+00,-2.346499969E-08, 9.499999862E-02, 1.923575172E+00
       216, 3.000000046E+00,-2.346500024E-08, 9.499999933E-02, 2.000534139E+00
       217,-1.500000037E-01,-2.346499994E-08, 1.024999986E-01, 2.160813212E+00
       218, 3.000000109E-01,-2.346500037E-08, 1.025000000E-01, 8.787578772E-01
       219, 4.499999767E-01,-2.346500001E-08, 1.024999985E-01, 9.596007922E-01
       220, 7.499999865E-01,-2.346500001E-08, 1.024999985E-01, 1.309462010E+00
       221, 1.049999957E+00,-2.346499841E-08, 1.024999985E-01, 1.587420869E+00
       222, 1.499999992E+00,-2.346499976E-08, 1.024999985E-01, 1.811550941E+00
       223, 2.099999885E+00,-2.346499971E-08, 1.024999985E-01, 1.940899976E+00
       224, 3.000000046E+00,-2.346500021E-08, 1.024999993E-01, 2.024380226E+00
       225,-1.500000037E-01,-2.346499994E-08, 1.099999985E-01, 2.181899866E+00
       226, 3.000000109E-01,-2.346500037E-08, 1.100000000E-01, 8.496220056E-01
       227, 4.499999767E-01,-2.346500001E-08, 1.099999984E-01, 9.286243756E-01
       228, 7.499999652E-01,-2.346499931E-08, 1.099999951E-01, 1.283510444E+00
       229, 1.049999957E+00,-2.346499856E-08, 1.099999984E-01, 1.575962324E+00
       230, 1.499999992E+00,-2.346499978E-08, 1.099999984E-01, 1.816577148E+00
       231, 2.099999885E+00,-2.346499974E-08, 1.099999984E-01, 1.957409671E+00
       232, 3.000000046E+00,-2.346500023E-08, 1.099999992E-01, 2.046913629E+00
       233,-1.500000037E-01,-2.346499993E-08, 1.174999984E-01, 2.201686091E+00
       234, 3.000000109E-01,-2.346500037E-08, 1.175000000E-01, 8.354586995E-01
       235, 4.499999767E-01,-2.346500001E-08, 1.174999983E-01, 9.085609998E-01
       236, 7.499999652E-01,-2.346499931E-08, 1.174999948E-01, 1.266184298E+00
       237, 1.049999957E+00,-2.346499866E-08, 1.174999983E-01, 1.569537238E+00
       238, 1.499999992E+00,-2.346499979E-08, 1.174999983E-01, 1.823375631E+00
       239, 2.099999885E+00,-2.346499977E-08, 1.174999983E-01, 1.973796784E+00
       240, 3.000000046E+00,-2.346500021E-08, 1.174999992E-01, 2.068570879E+00
       241,-1.500000037E-01,-2.346499994E-08, 1.249999983E-01, 2.220393891E+00
       242, 3.000000109E-01,-2.346500036E-08, 1.250000000E-01, 8.320709914E-01
       243, 4.499999767E-01,-2.346500000E-08, 1.249999982E-01, 9.006027675E-01
       244, 7.499999865E-01,-2.346500000E-08, 1.249999982E-01, 1.259340740E+00
       245, 1.049999957E+00,-2.346499879E-08, 1.249999982E-01, 1.569630935E+00
       246, 1.499999992E+00,-2.346499981E-08, 1.249999982E-01, 1.832897122E+00
       247, 2.099999885E+00,-2.346499978E-08, 1.249999982E-01, 1.990706710E+00
       248, 3.000000046E+00,-2.346500021E-08, 1.249999991E-01, 2.089749527E+00
       249,-1.500000037E-01,-2.346499992E-08, 1.324999982E-01, 2.238206939E+00
       250, 3.000000109E-01,-2.346500036E-08, 1.325000001E-01, 8.358011782E-01
       251, 4.499999767E-01,-2.346500000E-08, 1.324999981E-01, 9.054607600E-01
       252, 7.499999865E-01,-2.346500000E-08, 1.324999981E-01, 1.264203612E+00
       253, 1.049999957E+00,-2.346499891E-08, 1.324999981E-01, 1.577453651E+00
       254, 1.499999992E+00,-2.346499982E-08, 1.324999981E-01, 1.845926671E+00
       255, 2.099999885E+00,-2.346499981E-08, 1.324999981E-01, 2.008713106E+00
       256, 3.000000046E+00,-2.346500021E-08, 1.324999991E-01, 2.110793852E+00
       257,-1.500000037E-01,-2.346499992E-08, 1.399999981E-01, 2.255276572E+00
       258, 3.000000109E-01,-2.346500036E-08, 1.400000001E-01, 8.496630155E-01
       259, 4.499999767E-01,-2.346500000E-08, 1.399999980E-01, 9.226996137E-01
       260, 7.499999865E-01,-2.346500000E-08, 1.399999980E-01, 1.281079870E+00
       261, 1.049999957E+00,-2.346499903E-08, 1.399999980E-01, 1.593678824E+00
       262, 1.499999992E+00,-2.346499985E-08, 1.399999980E-01, 1.863087886E+00
       263, 2.099999885E+00,-2.346499982E-08, 1.399999980E-01, 2.028286732E+00
       264, 3.000000046E+00,-2.346500020E-08, 1.399999990E-01, 2.131977593E+00
       265,-1.500000037E-01,-2.346499991E-08, 1.474999980E-01, 2.271725875E+00
       266, 3.000000109E-01,-2.346500036E-08, 1.475000001E-01, 8.753841407E-01
       267, 4.499999767E-01,-2.346500000E-08, 1.474999979E-01, 9.510318501E-01
       268, 7.499999865E-01,-2.346500000E-08, 1.474999979E-01, 1.309575674E+00
       269, 1.049999957E+00,-2.346499914E-08, 1.474999979E-01, 1.618417638E+00
       270, 1.499999992E+00,-2.346499986E-08, 1.474999979E-01, 1.884855100E+00
       271, 2.099999885E+00,-2.346499984E-08, 1.474999979E-01, 2.049763103E+00
       272, 3.000000046E+00,-2.346500019E-08, 1.474999990E-01, 2.153487971E+00
       273,-1.500000037E-01,-2.346499991E-08, 1.549999979E-01, 2.287652855E+00
       274, 3.000000109E-01,-2.346500034E-08, 1.550000001E-01, 9.080394029E-01
       275, 4.499999767E-01,-2.346500000E-08, 1.549999978E-01, 9.893367316E-01
       276, 7.499999865E-01,-2.346500000E-08, 1.549999978E-01, 1.349212137E+00
       277, 1.049999957E+00,-2.346499928E-08, 1.549999978E-01, 1.651553632E+00
       278, 1.499999992E+00,-2.346499989E-08, 1.549999978E-01, 1.911480161E+00
       279, 2.099999885E+00,-2.346499986E-08, 1.549999978E-01, 2.073314504E+00
       280, 3.000000024E+00,-2.346500002E-08, 1.549999978E-01, 2.175415202E+00
       281,-1.500000037E-01,-2.346499991E-08, 1.624999978E-01, 2.303133857E+00
       282, 3.000000109E-01,-2.346500034E-08, 1.625000001E-01, 9.423314936E-01
       283, 4.499999767E-01,-2.346500000E-08, 1.624999976E-01, 1.037556674E+00
       284, 7.499999865E-01,-2.346500000E-08, 1.624999976E-01, 1.400068743E+00
       285, 1.049999957E+00,-2.346499940E-08, 1.624999976E-01, 1.693082588E+00
       286, 1.499999992E+00,-2.346499990E-08, 1.624999976E-01, 1.942945585E+00
       287, 2.099999885E+00,-2.346499989E-08, 1.624999976E-01, 2.098930681E+00
       288, 3.000000046E+00,-2.346500019E-08, 1.624999989E-01, 2.197751108E+00
       289,-1.500000037E-01,-2.346499990E-08, 1.699999977E-01, 2.318226403E+00
       290, 3.000000109E-01,-2.346500034E-08, 1.700000001E-01, 9.788504654E-01
       291, 4.499999767E-01,-2.346500000E-08, 1.699999975E-01, 1.097566059E+00
       292, 7.499999865E-01,-2.346500000E-08, 1.699999975E-01, 1.462866541E+00
       293, 1.049999957E+00,-2.346499952E-08, 1.699999975E-01, 1.742979903E+00
       294, 1.499999992E+00,-2.346499993E-08, 1.699999975E-01, 1.978976919E+00
       295, 2.099999885E+00,-2.346499992E-08, 1.699999975E-01, 2.126414813E+00
       296, 3.000000046E+00,-2.346500019E-08, 1.699999988E-01, 2.220398551E+00
       297,-1.500000037E-01,-2.346499989E-08, 1.774999976E-01, 2.332971044E+00
       298, 3.000000109E-01,-2.346500034E-08, 1.775000001E-01, 1.025907759E+00
       299, 4.499999767E-01,-2.346500000E-08, 1.774999974E-01, 1.173977370E+00
       300, 7.499999865E-01,-2.346500000E-08, 1.774999974E-01, 1.538517726E+00
       301, 1.049999957E+00,-2.346499961E-08, 1.774999974E-01, 1.800956473E+00
       302, 1.499999992E+00,-2.346499994E-08, 1.774999974E-01, 2.019034889E+00
       303, 2.099999885E+00,-2.346499993E-08, 1.774999974E-01, 2.155398602E+00
       304, 3.000000046E+00,-2.346500018E-08, 1.774999987E-01, 2.243192281E+00
       305,-1.500000037E-01,-2.346499988E-08, 1.849999975E-01, 2.347393802E+00
       306, 3.000000109E-01,-2.346500034E-08, 1.850000001E-01, 1.099292322E+00
       307, 4.499999767E-01,-2.346500000E-08, 1.849999973E-01, 1.273632942E+00
       308, 7.499999865E-01,-2.346500000E-08, 1.849999973E-01, 1.627520484E+00
       309, 1.049999957E+00,-2.346499975E-08, 1.849999973E-01, 1.866286713E+00
       310, 1.499999992E+00,-2.346499995E-08, 1.849999973E-01, 2.062298755E+00
       311, 2.099999885E+00,-2.346499994E-08, 1.849999973E-01, 2.185377529E+00
       312, 3.000000046E+00,-2.346500018E-08, 1.849999987E-01, 2.265928136E+00
       313,-1.500000037E-01,-2.346499989E-08, 1.924999974E-01, 2.361509112E+00
       314, 3.000000109E-01,-2.346500034E-08, 1.925000001E-01, 1.218504544E+00
       315, 4.499999767E-01,-2.346500000E-08, 1.924999972E-01, 1.402990291E+00
       316, 7.499999865E-01,-2.346500000E-08, 1.924999972E-01, 1.729216083E+00
       317, 1.049999957E+00,-2.346499987E-08, 1.924999972E-01, 1.937582295E+00
       318, 1.499999992E+00,-2.346499998E-08, 1.924999972E-01, 2.107675397E+00
       319, 2.099999885E+00,-2.346499997E-08, 1.924999972E-01, 2.215765830E+00
       320, 3.000000046E+00,-2.346500017E-08, 1.924999986E-01, 2.288396363E+00
       321,-1.500000037E-01,-2.346499988E-08, 1.999999973E-01, 2.375320582E+00
       322, 3.000000109E-01,-2.346500034E-08, 2.000000001E-01, 1.397210847E+00
       323, 4.499999767E-01,-2.346500000E-08, 1.999999971E-01, 1.564080657E+00
