nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
       324, 7.499999865E-01,-2.346500000E-08, 1.999999971E-01, 1.841063083E+00
       325, 1.049999957E+00,-2.346500000E-08, 1.999999971E-01, 2.012656435E+00
       326, 1.499999992E+00,-2.346500000E-08, 1.999999971E-01, 2.153862616E+00
       327, 2.099999885E+00,-2.346500000E-08, 1.999999971E-01, 2.245965878E+00
       328, 3.000000046E+00,-2.346500017E-08, 1.999999986E-01, 2.310410357E+00
       329,-1.500000036E-01,-2.346499988E-08, 2.074999979E-01, 2.388826802E+00
       330, 3.000000109E-01,-2.346500032E-08, 2.075000008E-01, 1.631596694E+00
       331, 4.499999767E-01,-2.346499997E-08, 2.074999977E-01, 1.750843686E+00
       332, 7.499999865E-01,-2.346499997E-08, 2.074999977E-01, 1.958292370E+00
       333, 1.049999957E+00,-2.346499993E-08, 2.074999977E-01, 2.088602887E+00
       334, 1.499999992E+00,-2.346499997E-08, 2.074999977E-01, 2.199475907E+00
       335, 2.099999885E+00,-2.346500000E-08, 2.074999977E-01, 2.275440800E+00
       336, 3.000000046E+00,-2.346500017E-08, 2.074999992E-01, 2.331841558E+00
       337,-1.500000036E-01,-2.346499992E-08, 2.154084161E-01, 2.402734117E+00
       338, 3.000000109E-01,-2.346500038E-08, 2.154084192E-01, 1.908988669E+00
       339, 4.499999767E-01,-2.346500003E-08, 2.154084160E-01, 1.958529389E+00
       340, 7.499999865E-01,-2.346500003E-08, 2.154084160E-01, 2.080478318E+00
       341, 1.049999957E+00,-2.346499993E-08, 2.154084160E-01, 2.166081883E+00
       342, 1.499999992E+00,-2.346500000E-08, 2.154084160E-01, 2.245572866E+00
       343, 2.099999885E+00,-2.346500003E-08, 2.154084160E-01, 2.305300235E+00
       344, 3.000000046E+00,-2.346500021E-08, 2.154084176E-01, 2.353731535E+00
       345,-1.500000035E-01,-2.346499995E-08, 2.237474927E-01, 2.417013883E+00
       346, 3.000000109E-01,-2.346500035E-08, 2.237474959E-01, 2.182539903E+00
       347, 4.499999767E-01,-2.346500000E-08, 2.237474926E-01, 2.163515819E+00
       348, 7.499999865E-01,-2.346500000E-08, 2.237474926E-01, 2.199199579E+00
       349, 1.049999957E+00,-2.346499986E-08, 2.237474926E-01, 2.241370086E+00
       350, 1.499999992E+00,-2.346499996E-08, 2.237474926E-01, 2.290852750E+00
       351, 2.099999885E+00,-2.346500000E-08, 2.237474926E-01, 2.335178400E+00
       352, 3.000000046E+00,-2.346500017E-08, 2.237474943E-01, 2.376026572E+00
       353,-1.500000035E-01,-2.346499996E-08, 2.325406795E-01, 2.431622726E+00
       354, 3.000000109E-01,-2.346500032E-08, 2.325406829E-01, 2.395386747E+00
       355, 4.499999767E-01,-2.346499997E-08, 2.325406794E-01, 2.337077269E+00
       356, 7.499999865E-01,-2.346499997E-08, 2.325406794E-01, 2.305440580E+00
       357, 1.049999957E+00,-2.346499977E-08, 2.325406794E-01, 2.310940601E+00
       358, 1.499999992E+00,-2.346499992E-08, 2.325406794E-01, 2.334280588E+00
       359, 2.099999885E+00,-2.346499998E-08, 2.325406794E-01, 2.364862408E+00
       360, 3.000000046E+00,-2.346500014E-08, 2.325406812E-01, 2.398729016E+00
       361,-1.500000034E-01,-2.346500001E-08, 2.418127053E-01, 2.446505083E+00
       362, 3.000000109E-01,-2.346500032E-08, 2.418127089E-01, 2.515768900E+00
       363, 4.499999767E-01,-2.346499998E-08, 2.418127053E-01, 2.457893380E+00
       364, 7.499999865E-01,-2.346499998E-08, 2.418127053E-01, 2.392340403E+00
       365, 1.049999957E+00,-2.346499973E-08, 2.418127053E-01, 2.372334014E+00
       366, 1.499999992E+00,-2.346499994E-08, 2.418127053E-01, 2.375294903E+00
       367, 2.099999885E+00,-2.346500002E-08, 2.418127053E-01, 2.394324151E+00
       368, 3.000000046E+00,-2.346500018E-08, 2.418127071E-01, 2.421890987E+00
       369,-1.500000034E-01,-2.346500004E-08, 2.515896456E-01, 2.461592590E+00
       370, 3.000000109E-01,-2.346500034E-08, 2.515896494E-01, 2.563486833E+00
       371, 4.499999767E-01,-2.346500001E-08, 2.515896457E-01, 2.525592045E+00
       372, 7.499999865E-01,-2.346500000E-08, 2.515896457E-01, 2.457850989E+00
       373, 1.049999957E+00,-2.346499969E-08, 2.515896457E-01, 2.424859419E+00
       374, 1.499999992E+00,-2.346499993E-08, 2.515896457E-01, 2.413907085E+00
       375, 2.099999885E+00,-2.346500002E-08, 2.515896457E-01, 2.423706056E+00
       376, 3.000000046E+00,-2.346500015E-08, 2.515896475E-01, 2.445594296E+00
       377,-1.500000033E-01,-2.346500008E-08, 2.618989960E-01, 2.476807399E+00
       378, 3.000000109E-01,-2.346500035E-08, 2.618990000E-01, 2.581828665E+00
       379, 4.499999767E-01,-2.346500000E-08, 2.618989961E-01, 2.559540698E+00
       380, 7.499999865E-01,-2.346500000E-08, 2.618989961E-01, 2.505344805E+00
       381, 1.049999957E+00,-2.346499961E-08, 2.618989961E-01, 2.469640769E+00
       382, 1.499999992E+00,-2.346499990E-08, 2.618989961E-01, 2.450623018E+00
       383, 2.099999885E+00,-2.346500002E-08, 2.618989961E-01, 2.453251370E+00
       384, 3.000000046E+00,-2.346500018E-08, 2.618989980E-01, 2.469915442E+00
       385,-1.500000032E-01,-2.346500011E-08, 2.727697492E-01, 2.492069228E+00
       386, 3.000000109E-01,-2.346500035E-08, 2.727697533E-01, 2.595096883E+00
       387, 4.499999767E-01,-2.346500001E-08, 2.727697493E-01, 2.580513597E+00
       388, 7.499999865E-01,-2.346499999E-08, 2.727697493E-01, 2.541157869E+00
       389, 1.049999957E+00,-2.346499955E-08, 2.727697493E-01, 2.508810151E+00
       390, 1.499999992E+00,-2.346499989E-08, 2.727697493E-01, 2.486134609E+00
       391, 2.099999885E+00,-2.346500003E-08, 2.727697493E-01, 2.483181609E+00
       392, 3.000000046E+00,-2.346500017E-08, 2.727697513E-01, 2.494880682E+00
       393,-1.500000032E-01,-2.346500011E-08, 2.842324767E-01, 2.507305144E+00
       394, 3.000000109E-01,-2.346500033E-08, 2.842324811E-01, 2.608306565E+00
       395, 4.499999767E-01,-2.346499998E-08, 2.842324768E-01, 2.598228637E+00
       396, 7.499999865E-01,-2.346499996E-08, 2.842324768E-01, 2.570508310E+00
       397, 1.049999957E+00,-2.346499946E-08, 2.842324768E-01, 2.544115100E+00
       398, 1.499999992E+00,-2.346499985E-08, 2.842324768E-01, 2.520839955E+00
       399, 2.099999885E+00,-2.346500000E-08, 2.842324768E-01, 2.513530458E+00
       400, 3.000000046E+00,-2.346500015E-08, 2.842324789E-01, 2.520416212E+00
       401,-1.500000031E-01,-2.346500017E-08, 2.963194150E-01, 2.522455405E+00
       402, 3.000000109E-01,-2.346500033E-08, 2.963194195E-01, 2.621197549E+00
       403, 4.499999767E-01,-2.346500000E-08, 2.963194151E-01, 2.614475845E+00
       404, 7.499999865E-01,-2.346499999E-08, 2.963194151E-01, 2.595390666E+00
       405, 1.049999957E+00,-2.346499939E-08, 2.963194151E-01, 2.575768195E+00
       406, 1.499999992E+00,-2.346499986E-08, 2.963194151E-01, 2.554373915E+00
       407, 2.099999885E+00,-2.346500004E-08, 2.963194151E-01, 2.543976229E+00
       408, 3.000000046E+00,-2.346500017E-08, 2.963194173E-01, 2.546301539E+00
       409,-1.500000030E-01,-2.346500021E-08, 3.090645557E-01, 2.537472125E+00
       410, 3.000000109E-01,-2.346500034E-08, 3.090645605E-01, 2.633248728E+00
       411, 4.499999767E-01,-2.346500000E-08, 3.090645559E-01, 2.629085675E+00
       412, 7.499999865E-01,-2.346499998E-08, 3.090645559E-01, 2.616023850E+00
       413, 1.049999957E+00,-2.346499931E-08, 3.090645559E-01, 2.602766339E+00
       414, 1.499999992E+00,-2.346499983E-08, 3.090645559E-01, 2.585480322E+00
       415, 2.099999885E+00,-2.346500003E-08, 3.090645559E-01, 2.573750321E+00
       416, 3.000000046E+00,-2.346500013E-08, 3.090645582E-01, 2.572140152E+00
       417,-1.500000030E-01,-2.346500025E-08, 3.225037420E-01, 2.552311753E+00
       418, 3.000000109E-01,-2.346500034E-08, 3.225037469E-01, 2.644632110E+00
       419, 4.499999767E-01,-2.346500000E-08, 3.225037421E-01, 2.642282715E+00
       420, 7.499999865E-01,-2.346499998E-08, 3.225037421E-01, 2.633005412E+00
       421, 1.049999957E+00,-2.346499924E-08, 3.225037421E-01, 2.624580126E+00
       422, 1.499999992E+00,-2.346499981E-08, 3.225037421E-01, 2.612608366E+00
       423, 2.099999885E+00,-2.346500003E-08, 3.225037421E-01, 2.601726223E+00
       424, 3.000000046E+00,-2.346500013E-08, 3.225037445E-01, 2.597362596E+00
       425,-1.500000029E-01,-2.346500034E-08, 3.366747683E-01, 2.566933950E+00
       426, 3.000000109E-01,-2.346500038E-08, 3.366747735E-01, 2.655752136E+00
       427, 4.499999767E-01,-2.346500003E-08, 3.366747685E-01, 2.654681451E+00
       428, 7.499999865E-01,-2.346500002E-08, 3.366747685E-01, 2.647577883E+00
       429, 1.049999957E+00,-2.346499918E-08, 3.366747685E-01, 2.642112057E+00
       430, 1.499999992E+00,-2.346499983E-08, 3.366747685E-01, 2.635005249E+00
       431, 2.099999885E+00,-2.346500009E-08, 3.366747685E-01, 2.626770748E+00
       432, 3.000000046E+00,-2.346500019E-08, 3.366747710E-01, 2.621279145E+00
       433,-1.500000028E-01,-2.346500031E-08, 3.516174877E-01, 2.581336359E+00
       434, 3.000000109E-01,-2.346500031E-08, 3.516174931E-01, 2.666910336E+00
       435, 4.499999767E-01,-2.346499997E-08, 3.516174879E-01, 2.666842964E+00
       436, 7.499999865E-01,-2.346499996E-08, 3.516174879E-01, 2.660958910E+00
       437, 1.049999957E+00,-2.346499901E-08, 3.516174879E-01, 2.656995567E+00
       438, 1.499999992E+00,-2.346499974E-08, 3.516174879E-01, 2.653232093E+00
       439, 2.099999885E+00,-2.346500004E-08, 3.516174879E-01, 2.648232589E+00
       440, 3.000000046E+00,-2.346500014E-08, 3.516174905E-01, 2.643183127E+00
       441,-1.500000027E-01,-2.346500041E-08, 3.673739231E-01, 2.595632628E+00
       442, 3.000000109E-01,-2.346500034E-08, 3.673739288E-01, 2.678333509E+00
       443, 4.499999767E-01,-2.346500000E-08, 3.673739233E-01, 2.679108867E+00
       444, 7.499999865E-01,-2.346499997E-08, 3.673739233E-01, 2.673950878E+00
       445, 1.049999957E+00,-2.346499894E-08, 3.673739233E-01, 2.670592353E+00
       446, 1.499999992E+00,-2.346499974E-08, 3.673739233E-01, 2.668557350E+00
       447, 2.099999885E+00,-2.346500006E-08, 3.673739233E-01, 2.666165975E+00
       448, 3.000000046E+00,-2.346500015E-08, 3.673739261E-01, 2.662461483E+00
       449,-1.500000026E-01,-2.346500046E-08, 3.839883861E-01, 2.610051279E+00
       450, 3.000000109E-01,-2.346500033E-08, 3.839883920E-01, 2.690140444E+00
       451, 4.499999767E-01,-2.346500000E-08, 3.839883863E-01, 2.691568325E+00
       452, 7.499999865E-01,-2.346499998E-08, 3.839883863E-01, 2.686822897E+00
       453, 1.049999957E+00,-2.346499884E-08, 3.839883863E-01, 2.683520925E+00
       454, 1.499999992E+00,-2.346499974E-08, 3.839883863E-01, 2.681992128E+00
       455, 2.099999885E+00,-2.346500008E-08, 3.839883863E-01, 2.681006331E+00
       456, 3.000000046E+00,-2.346500015E-08, 3.839883892E-01, 2.678622144E+00
       457,-1.500000025E-01,-2.346500049E-08, 4.015076012E-01, 2.624532409E+00
       458, 3.000000109E-01,-2.346500034E-08, 4.015076073E-01, 2.701991008E+00
       459, 4.499999767E-01,-2.346500001E-08, 4.015076013E-01, 2.703870319E+00
       460, 7.499999865E-01,-2.346499997E-08, 4.015076013E-01, 2.699151334E+00
       461, 1.049999957E+00,-2.346499875E-08, 4.015076013E-01, 2.695493877E+00
       462, 1.499999992E+00,-2.346499970E-08, 4.015076013E-01, 2.693696190E+00
       463, 2.099999885E+00,-2.346500007E-08, 4.015076013E-01, 2.692947343E+00
       464, 3.000000046E+00,-2.346500012E-08, 4.015076043E-01, 2.691194435E+00
       465,-1.500000024E-01,-2.346500054E-08, 4.199808371E-01, 2.637779331E+00
       466, 3.000000109E-01,-2.346500031E-08, 4.199808435E-01, 2.712692808E+00
       467, 4.499999767E-01,-2.346499999E-08, 4.199808372E-01, 2.714798834E+00
       468, 7.499999865E-01,-2.346499996E-08, 4.199808372E-01, 2.709570131E+00
       469, 1.049999957E+00,-2.346499860E-08, 4.199808372E-01, 2.705311151E+00
       470, 1.499999992E+00,-2.346499964E-08, 4.199808372E-01, 2.702832344E+00
       471, 2.099999885E+00,-2.346500006E-08, 4.199808372E-01, 2.701552162E+00
       472, 3.000000046E+00,-2.346500011E-08, 4.199808404E-01, 2.699668620E+00
       473,-1.500000023E-01,-2.346500065E-08, 4.394600459E-01, 2.647067752E+00
       474, 3.000000067E-01,-2.346500001E-08, 4.394600459E-01, 2.720304741E+00
       475, 4.499999892E-01,-2.346500074E-08, 4.394600590E-01, 2.722011228E+00
       476, 7.499999652E-01,-2.346499931E-08, 4.394600328E-01, 2.716209456E+00
       477, 1.049999957E+00,-2.346499852E-08, 4.394600459E-01, 2.711385207E+00
       478, 1.499999992E+00,-2.346499967E-08, 4.394600459E-01, 2.708154022E+00
       479, 2.099999885E+00,-2.346500013E-08, 4.394600459E-01, 2.706201572E+00
       480, 3.000000024E+00,-2.346499998E-08, 4.394600459E-01, 2.703921205E+00
       481,-1.500000037E-01,-2.346500074E-08, 4.600000083E-01, 2.650346248E+00
       482, 3.000000067E-01,-2.346499997E-08, 4.600000083E-01, 2.723103121E+00
       483, 4.499999892E-01,-2.346500070E-08, 4.600000221E-01, 2.724339923E+00
       484, 7.499999652E-01,-2.346499927E-08, 4.599999946E-01, 2.718374574E+00
       485, 1.049999957E+00,-2.346499836E-08, 4.600000083E-01, 2.713310256E+00
       486, 1.499999992E+00,-2.346499961E-08, 4.600000083E-01, 2.709724140E+00
       487, 2.099999885E+00,-2.346500010E-08, 4.600000083E-01, 2.707487328E+00
       488, 3.000000024E+00,-2.346499996E-08, 4.600000083E-01, 2.705031388E+00
