nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity
       150, 1.499999992E+00,-2.346499962E-08, 3.712653978E-02, 1.671146503E+00
       151, 2.099999885E+00,-2.346499956E-08, 3.712653978E-02, 1.684066976E+00
       152, 3.000000046E+00,-2.346500025E-08, 3.712654005E-02, 1.717451885E+00
       153,-1.500000034E-01,-2.346499996E-08, 4.311987516E-02, 1.900575067E+00
       154, 3.000000109E-01,-2.346500038E-08, 4.311987575E-02, 1.535420224E+00
       155, 4.499999767E-01,-2.346500001E-08, 4.311987511E-02, 1.594553301E+00
       156, 7.499999865E-01,-2.346500001E-08, 4.311987511E-02, 1.678358053E+00
       157, 1.049999957E+00,-2.346499758E-08, 4.311987511E-02, 1.704365845E+00
       158, 1.499999992E+00,-2.346499963E-08, 4.311987511E-02, 1.706588850E+00
       159, 2.099999885E+00,-2.346499956E-08, 4.311987511E-02, 1.724753020E+00
       160, 3.000000046E+00,-2.346500025E-08, 4.311987543E-02, 1.761767168E+00
       161,-1.500000037E-01,-2.346499997E-08, 4.999999933E-02, 1.944488977E+00
       162, 3.000000109E-01,-2.346500038E-08, 5.000000002E-02, 1.382443586E+00
       163, 4.499999767E-01,-2.346500001E-08, 4.999999927E-02, 1.481244489E+00
       164, 7.499999865E-01,-2.346500001E-08, 4.999999927E-02, 1.635985189E+00
       165, 1.049999957E+00,-2.346499757E-08, 4.999999927E-02, 1.706281576E+00
       166, 1.499999992E+00,-2.346499963E-08, 4.999999927E-02, 1.738137402E+00
       167, 2.099999885E+00,-2.346499957E-08, 4.999999927E-02, 1.765261968E+00
       168, 3.000000046E+00,-2.346500025E-08, 4.999999964E-02, 1.806370992E+00
       169,-1.500000037E-01,-2.346499995E-08, 5.749999923E-02, 1.986188036E+00
       170, 3.000000109E-01,-2.346500035E-08, 5.750000002E-02, 1.249836539E+00
       171, 4.499999767E-01,-2.346499998E-08, 5.749999916E-02, 1.365252610E+00
       172, 7.499999865E-01,-2.346500000E-08, 5.749999916E-02, 1.583203192E+00
       173, 1.049999957E+00,-2.346499769E-08, 5.749999916E-02, 1.698686184E+00
       174, 1.499999992E+00,-2.346499965E-08, 5.749999916E-02, 1.763524472E+00
       175, 2.099999885E+00,-2.346499962E-08, 5.749999916E-02, 1.803314759E+00
       176, 3.000000046E+00,-2.346500029E-08, 5.749999959E-02, 1.849194695E+00
       177,-1.500000037E-01,-2.346499992E-08, 6.499999913E-02, 2.022912993E+00
       178, 3.000000109E-01,-2.346500037E-08, 6.500000002E-02, 1.145376987E+00
       179, 4.499999767E-01,-2.346500000E-08, 6.499999905E-02, 1.260148665E+00
       180, 7.499999865E-01,-2.346500001E-08, 6.499999905E-02, 1.528095570E+00
       181, 1.049999957E+00,-2.346499781E-08, 6.499999905E-02, 1.684091514E+00
       182, 1.499999992E+00,-2.346499966E-08, 6.499999905E-02, 1.781504259E+00
       183, 2.099999885E+00,-2.346499961E-08, 6.499999905E-02, 1.835962862E+00
       184, 3.000000046E+00,-2.346500026E-08, 6.499999954E-02, 1.887159565E+00
       185,-1.500000037E-01,-2.346499994E-08, 7.249999903E-02, 2.055641678E+00
       186, 3.000000109E-01,-2.346500038E-08, 7.250000002E-02, 1.055275187E+00
       187, 4.499999767E-01,-2.346500001E-08, 7.249999894E-02, 1.165310184E+00
       188, 7.499999865E-01,-2.346500001E-08, 7.249999894E-02, 1.473653602E+00
       189, 1.049999957E+00,-2.346499793E-08, 7.249999894E-02, 1.665153764E+00
       190, 1.499999992E+00,-2.346499968E-08, 7.249999894E-02, 1.793827911E+00
       191, 2.099999885E+00,-2.346499964E-08, 7.249999894E-02, 1.863942477E+00
       192, 3.000000046E+00,-2.346500025E-08, 7.249999948E-02, 1.921064034E+00
       193,-1.500000037E-01,-2.346499994E-08, 7.999999893E-02, 2.085104464E+00
       194, 3.000000067E-01,-2.346500003E-08, 7.999999884E-02, 9.682407732E-01
       195, 4.499999892E-01,-2.346500071E-08, 8.000000122E-02, 1.079073929E+00
       196, 7.499999865E-01,-2.346500001E-08, 7.999999884E-02, 1.421637557E+00
       197, 1.049999957E+00,-2.346499805E-08, 7.999999884E-02, 1.644200523E+00
       198, 1.499999992E+00,-2.346499971E-08, 7.999999884E-02, 1.802008422E+00
       199, 2.099999885E+00,-2.346499965E-08, 7.999999884E-02, 1.888004658E+00
       200, 3.000000046E+00,-2.346500024E-08, 7.999999943E-02, 1.951577880E+00
       201,-1.500000037E-01,-2.346499994E-08, 8.749999883E-02, 2.111868812E+00
       202, 3.000000109E-01,-2.346500038E-08, 8.750000003E-02, 8.799188603E-01
       203, 4.499999892E-01,-2.346500071E-08, 8.750000134E-02, 1.000884520E+00
       204, 7.499999865E-01,-2.346500001E-08, 8.749999873E-02, 1.373225772E+00
       205, 1.049999957E+00,-2.346499818E-08, 8.749999873E-02, 1.623066838E+00
       206, 1.499999992E+00,-2.346499971E-08, 8.749999873E-02, 1.807346974E+00
       207, 2.099999885E+00,-2.346499967E-08, 8.749999873E-02, 1.908926746E+00
       208, 3.000000046E+00,-2.346500024E-08, 8.749999938E-02, 1.979288793E+00
       209,-1.500000037E-01,-2.346499994E-08, 9.499999873E-02, 2.136389951E+00
       210, 3.000000109E-01,-2.346500037E-08, 9.500000003E-02, 7.933466539E-01
       211, 4.499999767E-01,-2.346500001E-08, 9.499999862E-02, 9.320840616E-01
       212, 7.499999865E-01,-2.346500001E-08, 9.499999862E-02, 1.329586283E+00
       213, 1.049999957E+00,-2.346499830E-08, 9.499999862E-02, 1.603216992E+00
       214, 1.499999992E+00,-2.346499975E-08, 9.499999862E-02, 1.811083011E+00
       215, 2.099999885E+00,-2.346499969E-08, 9.499999862E-02, 1.927501929E+00
       216, 3.000000046E+00,-2.346500024E-08, 9.499999933E-02, 2.004734978E+00
       217,-1.500000037E-01,-2.346499994E-08, 1.024999986E-01, 2.159041607E+00
       218, 3.000000109E-01,-2.346500037E-08, 1.025000000E-01, 7.164341549E-01
       219, 4.499999767E-01,-2.346500001E-08, 1.024999985E-01, 8.751681935E-01
       220, 7.499999865E-01,-2.346500001E-08, 1.024999985E-01, 1.292149798E+00
       221, 1.049999957E+00,-2.346499841E-08, 1.024999985E-01, 1.586005136E+00
       222, 1.499999992E+00,-2.346499976E-08, 1.024999985E-01, 1.814454070E+00
       223, 2.099999885E+00,-2.346499971E-08, 1.024999985E-01, 1.944522352E+00
       224, 3.000000046E+00,-2.346500021E-08, 1.024999993E-01, 2.028423620E+00
       225,-1.500000037E-01,-2.346499994E-08, 1.099999985E-01, 2.180134709E+00
       226, 3.000000109E-01,-2.346500037E-08, 1.100000000E-01, 6.576523077E-01
       227, 4.499999767E-01,-2.346500001E-08, 1.099999984E-01, 8.320781440E-01
       228, 7.499999652E-01,-2.346499931E-08, 1.099999951E-01, 1.262711739E+00
       229, 1.049999957E+00,-2.346499856E-08, 1.099999984E-01, 1.572855986E+00
       230, 1.499999992E+00,-2.346499978E-08, 1.099999984E-01, 1.818680441E+00
       231, 2.099999885E+00,-2.346499974E-08, 1.099999984E-01, 1.960763694E+00
       232, 3.000000046E+00,-2.346500023E-08, 1.099999992E-01, 2.050837587E+00
       233,-1.500000037E-01,-2.346499993E-08, 1.174999984E-01, 2.199933506E+00
       234, 3.000000109E-01,-2.346500037E-08, 1.175000000E-01, 6.216473613E-01
       235, 4.499999767E-01,-2.346500001E-08, 1.174999983E-01, 8.041283820E-01
       236, 7.499999652E-01,-2.346499931E-08, 1.174999948E-01, 1.243283113E+00
       237, 1.049999957E+00,-2.346499866E-08, 1.174999983E-01, 1.565310585E+00
       238, 1.499999992E+00,-2.346499979E-08, 1.174999983E-01, 1.824922659E+00
       239, 2.099999885E+00,-2.346499977E-08, 1.174999983E-01, 1.976970575E+00
       240, 3.000000046E+00,-2.346500021E-08, 1.174999992E-01, 2.072432258E+00
       241,-1.500000037E-01,-2.346499994E-08, 1.249999983E-01, 2.218660654E+00
       242, 3.000000109E-01,-2.346500036E-08, 1.250000000E-01, 6.083276747E-01
       243, 4.499999767E-01,-2.346500000E-08, 1.249999982E-01, 7.926815309E-01
       244, 7.499999865E-01,-2.346500000E-08, 1.249999982E-01, 1.235632190E+00
       245, 1.049999957E+00,-2.346499879E-08, 1.249999982E-01, 1.564882634E+00
       246, 1.499999992E+00,-2.346499981E-08, 1.249999982E-01, 1.834208168E+00
       247, 2.099999885E+00,-2.346499978E-08, 1.249999982E-01, 1.993837175E+00
       248, 3.000000046E+00,-2.346500021E-08, 1.249999991E-01, 2.093623492E+00
       249,-1.500000037E-01,-2.346499992E-08, 1.324999982E-01, 2.236500369E+00
       250, 3.000000109E-01,-2.346500036E-08, 1.325000001E-01, 6.161152319E-01
       251, 4.499999767E-01,-2.346500000E-08, 1.324999981E-01, 7.984324494E-01
       252, 7.499999865E-01,-2.346500000E-08, 1.324999981E-01, 1.240852419E+00
       253, 1.049999957E+00,-2.346499891E-08, 1.324999981E-01, 1.572780337E+00
       254, 1.499999992E+00,-2.346499982E-08, 1.324999981E-01, 1.847348080E+00
       255, 2.099999885E+00,-2.346499981E-08, 1.324999981E-01, 2.011979487E+00
       256, 3.000000046E+00,-2.346500021E-08, 1.324999991E-01, 2.114768931E+00
       257,-1.500000037E-01,-2.346499992E-08, 1.399999981E-01, 2.253604275E+00
       258, 3.000000109E-01,-2.346500036E-08, 1.400000001E-01, 6.443428764E-01
       259, 4.499999767E-01,-2.346500000E-08, 1.399999980E-01, 8.207995769E-01
       260, 7.499999865E-01,-2.346500000E-08, 1.399999980E-01, 1.259227482E+00
       261, 1.049999957E+00,-2.346499903E-08, 1.399999980E-01, 1.589701016E+00
       262, 1.499999992E+00,-2.346499985E-08, 1.399999980E-01, 1.864974411E+00
       263, 2.099999885E+00,-2.346499982E-08, 1.399999980E-01, 2.031899202E+00
       264, 3.000000046E+00,-2.346500020E-08, 1.399999990E-01, 2.136146642E+00
       265,-1.500000037E-01,-2.346499991E-08, 1.474999980E-01, 2.270095448E+00
       266, 3.000000109E-01,-2.346500036E-08, 1.475000001E-01, 6.916355383E-01
       267, 4.499999767E-01,-2.346500000E-08, 1.474999979E-01, 8.581644206E-01
       268, 7.499999865E-01,-2.346500000E-08, 1.474999979E-01, 1.290435757E+00
       269, 1.049999957E+00,-2.346499914E-08, 1.474999979E-01, 1.615804369E+00
       270, 1.499999992E+00,-2.346499986E-08, 1.474999979E-01, 1.887598209E+00
       271, 2.099999885E+00,-2.346499984E-08, 1.474999979E-01, 2.053942543E+00
       272, 3.000000046E+00,-2.346500019E-08, 1.474999990E-01, 2.157936075E+00
       273,-1.500000037E-01,-2.346499991E-08, 1.549999979E-01, 2.286071577E+00
       274, 3.000000109E-01,-2.346500034E-08, 1.550000001E-01, 7.528899605E-01
       275, 4.499999767E-01,-2.346500000E-08, 1.549999978E-01, 9.088132933E-01
       276, 7.499999865E-01,-2.346500000E-08, 1.549999978E-01, 1.334045682E+00
       277, 1.049999957E+00,-2.346499928E-08, 1.549999978E-01, 1.651017463E+00
       278, 1.499999992E+00,-2.346499989E-08, 1.549999978E-01, 1.915491113E+00
       279, 2.099999885E+00,-2.346499986E-08, 1.549999978E-01, 2.078261995E+00
       280, 3.000000024E+00,-2.346500002E-08, 1.549999978E-01, 2.180206470E+00
       281,-1.500000037E-01,-2.346499991E-08, 1.624999978E-01, 2.301608581E+00
       282, 3.000000109E-01,-2.346500034E-08, 1.625000001E-01, 8.216545080E-01
       283, 4.499999767E-01,-2.346500000E-08, 1.624999976E-01, 9.721332264E-01
       284, 7.499999865E-01,-2.346500000E-08, 1.624999976E-01, 1.390041516E+00
       285, 1.049999957E+00,-2.346499940E-08, 1.624999976E-01, 1.695318225E+00
       286, 1.499999992E+00,-2.346499990E-08, 1.624999976E-01, 1.948583680E+00
       287, 2.099999885E+00,-2.346499989E-08, 1.624999976E-01, 2.104791739E+00
       288, 3.000000046E+00,-2.346500019E-08, 1.624999989E-01, 2.202916978E+00
       289,-1.500000037E-01,-2.346499990E-08, 1.699999977E-01, 2.316763384E+00
       290, 3.000000109E-01,-2.346500034E-08, 1.700000001E-01, 8.954122406E-01
       291, 4.499999767E-01,-2.346500000E-08, 1.699999975E-01, 1.049257088E+00
       292, 7.499999865E-01,-2.346500000E-08, 1.699999975E-01, 1.458835645E+00
       293, 1.049999957E+00,-2.346499952E-08, 1.699999975E-01, 1.748512001E+00
       294, 1.499999992E+00,-2.346499993E-08, 1.699999975E-01, 1.986464217E+00
       295, 2.099999885E+00,-2.346499992E-08, 1.699999975E-01, 2.133247049E+00
       296, 3.000000046E+00,-2.346500019E-08, 1.699999988E-01, 2.225930391E+00
       297,-1.500000037E-01,-2.346499989E-08, 1.774999976E-01, 2.331575782E+00
       298, 3.000000109E-01,-2.346500034E-08, 1.775000001E-01, 9.781373771E-01
       299, 4.499999767E-01,-2.346500000E-08, 1.774999974E-01, 1.143276282E+00
       300, 7.499999865E-01,-2.346500000E-08, 1.774999974E-01, 1.540768855E+00
       301, 1.049999957E+00,-2.346499961E-08, 1.774999974E-01, 1.809956163E+00
       302, 1.499999992E+00,-2.346499994E-08, 1.774999974E-01, 2.028386635E+00
       303, 2.099999885E+00,-2.346499993E-08, 1.774999974E-01, 2.163152580E+00
       304, 3.000000046E+00,-2.346500018E-08, 1.774999987E-01, 2.249040300E+00
       305,-1.500000037E-01,-2.346499988E-08, 1.849999975E-01, 2.346071026E+00
       306, 3.000000109E-01,-2.346500034E-08, 1.850000001E-01, 1.080604327E+00
       307, 4.499999767E-01,-2.346500000E-08, 1.849999973E-01, 1.258798681E+00
       308, 7.499999865E-01,-2.346500000E-08, 1.849999973E-01, 1.635547369E+00
       309, 1.049999957E+00,-2.346499975E-08, 1.849999973E-01, 1.878456778E+00
       310, 1.499999992E+00,-2.346499995E-08, 1.849999973E-01, 2.073295208E+00
       311, 2.099999885E+00,-2.346499994E-08, 1.849999973E-01, 2.193897804E+00
       312, 3.000000046E+00,-2.346500018E-08, 1.849999987E-01, 2.272007209E+00
       313,-1.500000037E-01,-2.346499989E-08, 1.924999974E-01, 2.360262707E+00
       314, 3.000000109E-01,-2.346500034E-08, 1.925000001E-01, 1.217561748E+00
       315, 4.499999767E-01,-2.346500000E-08, 1.924999972E-01, 1.400008261E+00
       316, 7.499999865E-01,-2.346500000E-08, 1.924999972E-01, 1.741705091E+00
       317, 1.049999957E+00,-2.346499987E-08, 1.924999972E-01, 1.952167187E+00
       318, 1.499999992E+00,-2.346499998E-08, 1.924999972E-01, 2.119886092E+00
       319, 2.099999885E+00,-2.346499997E-08, 1.924999972E-01, 2.224812991E+00
       320, 3.000000046E+00,-2.346500017E-08, 1.924999986E-01, 2.294597615E+00
       321,-1.500000037E-01,-2.346499988E-08, 1.999999973E-01, 2.374153548E+00
