obs_mean,obs_up,obs_down,j,f,m,t,b,i
0.996972448957594,0.994319941144447,0.994319941144447,0.996972448957594,0.998298702864168,0.999624956770742,0.996972448957594,0.999624956770742,0.996972448957594
0.784329739270263,0.93883831938611,0.627168651341268,0.664082718407572,0.695691769847581,0.739458148764516,0.693039262034433,0.724869355792204,0.74852088379277
0.707628055006745,0.859484127309444,0.545161951451456,0.640210148089244,0.67734525747331,0.686629034819327,0.747194629886197,0.727521863605352,0.719564340165909
0.624516143528121,0.74078440267109,0.48304906016025,0.601969827116366,0.61390611227553,0.679997765286458,0.704975547193597,0.678671511379884,0.653472687154982
0.584949568648669,0.70232303938045,0.448787500907093,0.574339537396079,0.612579858368957,0.600643573209793,0.708954308913319,0.604622334929514,0.569034521769784
