,0.0,5.0,10.0,15.0,20.0,25.0,30.0,35.0,40.0,45.0,50.0,55.0,60.0,65.0,70.0,75.0,80.0,85.0,90.0,95.0,100.0,105.0,110.0,115.0,120.0,125.0,130.0,135.0,140.0,145.0,150.0,155.0,160.0,165.0,170.0,175.0,180.0,185.0,190.0,195.0,200.0,205.0,210.0,215.0,220.0,225.0,230.0,235.0,240.0,245.0,250.0,255.0,260.0,265.0,270.0,275.0,280.0,285.0,290.0,295.0,300.0,305.0,310.0,315.0,320.0,325.0,330.0,335.0,340.0,345.0,350.0,355.0
5.5,0.002265,0.002153,0.002055,0.001971,0.001902,0.001849,0.001814,0.001798,0.001806,0.001843,0.001887,0.001916,0.001931,0.001936,0.001939,0.001947,0.001984,0.002068,0.002193,0.002346,0.002484,0.002562,0.002589,0.002597,0.002584,0.002545,0.002501,0.002472,0.00243,0.002362,0.002312,0.002314,0.002363,0.002436,0.00253,0.002645,0.002767,0.002883,0.002993,0.003098,0.003201,0.003302,0.003401,0.003498,0.003592,0.003684,0.003765,0.003827,0.003866,0.003882,0.003881,0.003874,0.003858,0.003836,0.003818,0.003814,0.003814,0.003807,0.0038,0.0038,0.003795,0.003776,0.003742,0.003691,0.003627,0.003549,0.003454,0.003339,0.0032,0.00303,0.002824,0.002572
8.5,0.002133,0.002076,0.002014,0.001954,0.001898,0.001849,0.001808,0.001777,0.001755,0.001744,0.001735,0.00173,0.001738,0.001765,0.001817,0.001896,0.002017,0.002198,0.00245,0.002768,0.003115,0.003441,0.0037,0.003868,0.003932,0.003881,0.00375,0.003575,0.003374,0.003185,0.003062,0.003046,0.003126,0.003276,0.003469,0.003681,0.003888,0.004072,0.004227,0.004354,0.004465,0.004571,0.004674,0.004772,0.004866,0.004955,0.005025,0.005063,0.005065,0.005032,0.004973,0.0049,0.004824,0.004754,0.004706,0.004688,0.00469,0.004697,0.004705,0.00471,0.004698,0.004659,0.00459,0.004492,0.004366,0.004211,0.004027,0.003809,0.003556,0.003264,0.002931,0.002554
11.5,0.001352,0.001366,0.001359,0.001338,0.001305,0.001265,0.001217,0.001163,0.001101,0.001028,0.000957,0.000913,0.000904,0.000934,0.001008,0.001129,0.001292,0.001502,0.001776,0.002127,0.002538,0.002981,0.003387,0.00368,0.00382,0.003786,0.003612,0.003344,0.003055,0.00282,0.002676,0.002652,0.002736,0.00291,0.003138,0.003383,0.003621,0.003834,0.004013,0.004155,0.004271,0.004372,0.004461,0.004535,0.004595,0.00464,0.004659,0.004646,0.004599,0.004518,0.004415,0.0043,0.004191,0.004104,0.00405,0.004037,0.004054,0.004089,0.004125,0.004145,0.004137,0.004092,0.00401,0.003891,0.003736,0.003545,0.00332,0.00306,0.002768,0.002445,0.002097,0.001729
14.5,0.000612,0.000652,0.000671,0.000672,0.000657,0.000629,0.000588,0.000535,0.000472,0.000398,0.000332,0.000295,0.000284,0.0003,0.000347,0.000432,0.00055,0.000696,0.000884,0.001124,0.001417,0.001755,0.002089,0.002349,0.00249,0.002484,0.002351,0.002131,0.001903,0.001731,0.001631,0.001615,0.001676,0.001805,0.001979,0.00217,0.002365,0.002548,0.002713,0.002857,0.002977,0.003074,0.003147,0.003196,0.003221,0.003219,0.003193,0.003146,0.003077,0.002988,0.002888,0.002783,0.002691,0.002624,0.002589,0.00259,0.002621,0.002674,0.002726,0.002757,0.002759,0.002726,0.002657,0.002555,0.00242,0.002254,0.00206,0.001841,0.001604,0.001354,0.001099,0.000848
17.5,0.000203,0.000232,0.000249,0.000254,0.000248,0.000233,0.000208,0.000177,0.000141,0.000103,7.4e-05,5.9e-05,5.4e-05,5.9e-05,7.5e-05,0.000107,0.000158,0.000222,0.000306,0.000414,0.000548,0.000705,0.000869,0.001005,0.001086,0.001093,0.001034,0.000928,0.000821,0.000743,0.0007,0.000696,0.000726,0.00079,0.000878,0.00098,0.001092,0.001207,0.001322,0.001435,0.001535,0.001614,0.001669,0.0017,0.001705,0.001685,0.001646,0.001599,0.001544,0.001482,0.001418,0.001354,0.001301,0.001267,0.001254,0.001264,0.001295,0.001341,0.001388,0.001417,0.001425,0.001407,0.001365,0.0013,0.001214,0.001107,0.000983,0.000849,0.000708,0.000567,0.000432,0.000309
20.5,5e-05,6.2e-05,7e-05,7.3e-05,7.1e-05,6.5e-05,5.5e-05,4.2e-05,2.9e-05,1.8e-05,1e-05,7e-06,6e-06,7e-06,1e-05,1.7e-05,3e-05,4.9e-05,7.4e-05,0.000106,0.000146,0.000192,0.00024,0.000283,0.000311,0.000317,0.000302,0.000272,0.000243,0.000222,0.000211,0.000211,0.000222,0.000242,0.000272,0.00031,0.000354,0.000405,0.000462,0.000525,0.000586,0.000634,0.000667,0.000684,0.000684,0.000667,0.000641,0.000613,0.000583,0.000554,0.000524,0.000497,0.000477,0.000465,0.000463,0.000473,0.000492,0.00052,0.000548,0.000567,0.000574,0.000568,0.000549,0.000517,0.000475,0.000423,0.000365,0.000303,0.00024,0.000181,0.000128,8.4e-05
23.5,9e-06,1.2e-05,1.5e-05,1.6e-05,1.6e-05,1.4e-05,1.1e-05,7e-06,4e-06,2e-06,1e-06,1e-06,0.0,0.0,1e-06,2e-06,4e-06,7e-06,1.2e-05,1.9e-05,2.6e-05,3.5e-05,4.3e-05,5.1e-05,5.7e-05,5.9e-05,5.7e-05,5.3e-05,4.8e-05,4.5e-05,4.4e-05,4.5e-05,4.7e-05,5.2e-05,5.8e-05,6.7e-05,8e-05,9.5e-05,0.000115,0.000139,0.000164,0.000185,0.0002,0.000208,0.000208,0.000199,0.000188,0.000176,0.000165,0.000155,0.000146,0.000138,0.000132,0.00013,0.000131,0.000135,0.000144,0.000156,0.000168,0.000177,0.000181,0.000179,0.000173,0.000161,0.000146,0.000126,0.000105,8.4e-05,6.3e-05,4.4e-05,2.9e-05,1.7e-05
