,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40.0,42.0,44.0,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,122.0,124.0,126.0,128.0,130.0,132.0,134.0,136.0,138.0,140.0,142.0,144.0,146.0,148.0,150.0,152.0,154.0,156.0,158.0,160.0,162.0,164.0,166.0,168.0,170.0,172.0,174.0,176.0,178.0,180.0,182.0,184.0,186.0,188.0,190.0,192.0,194.0,196.0,198.0,200.0,202.0,204.0,206.0,208.0,210.0,212.0,214.0,216.0,218.0,220.0,222.0,224.0,226.0,228.0,230.0,232.0,234.0,236.0,238.0,240.0,242.0,244.0,246.0,248.0,250.0,252.0,254.0,256.0,258.0,260.0,262.0,264.0,266.0,268.0,270.0,272.0,274.0,276.0,278.0,280.0,282.0,284.0,286.0,288.0,290.0,292.0,294.0,296.0,298.0,300.0,302.0,304.0,306.0,308.0,310.0,312.0,314.0,316.0,318.0,320.0,322.0,324.0,326.0,328.0,330.0,332.0,334.0,336.0,338.0,340.0,342.0,344.0,346.0,348.0,350.0,352.0,354.0,356.0,358.0
5.5,0.000906,0.000887,0.00087,0.000853,0.000837,0.000822,0.000808,0.000795,0.000782,0.000771,0.000761,0.000752,0.000743,0.000736,0.00073,0.000725,0.000722,0.00072,0.000719,0.00072,0.000722,0.000727,0.000733,0.000741,0.000748,0.000755,0.00076,0.000765,0.000768,0.000771,0.000772,0.000774,0.000774,0.000775,0.000775,0.000775,0.000776,0.000778,0.00078,0.000785,0.000794,0.000805,0.000819,0.000836,0.000855,0.000877,0.000901,0.000926,0.000951,0.000973,0.000993,0.00101,0.001021,0.001028,0.001032,0.001036,0.001038,0.001039,0.001039,0.001037,0.001033,0.001028,0.001021,0.001014,0.001007,0.001,0.000995,0.00099,0.000987,0.000981,0.000972,0.000961,0.00095,0.00094,0.000931,0.000925,0.000922,0.000924,0.000928,0.000936,0.000945,0.000956,0.000968,0.000981,0.000996,0.001012,0.00103,0.001048,0.001068,0.001087,0.001107,0.001125,0.001144,0.001162,0.00118,0.001197,0.001214,0.001231,0.001247,0.001264,0.00128,0.001296,0.001313,0.001329,0.001344,0.00136,0.001376,0.001391,0.001407,0.001422,0.001437,0.001452,0.001466,0.001481,0.001494,0.001506,0.001517,0.001526,0.001534,0.001541,0.001546,0.00155,0.001552,0.001553,0.001553,0.001552,0.001551,0.00155,0.001548,0.001546,0.001543,0.00154,0.001536,0.001532,0.001529,0.001527,0.001526,0.001525,0.001525,0.001525,0.001525,0.001525,0.001524,0.001522,0.00152,0.00152,0.00152,0.00152,0.00152,0.001519,0.001518,0.001516,0.001512,0.001508,0.001503,0.001496,0.001489,0.001481,0.001472,0.001462,0.001451,0.001439,0.001426,0.001412,0.001397,0.001381,0.001364,0.001345,0.001325,0.001303,0.00128,0.001254,0.001227,0.001197,0.001164,0.001129,0.001092,0.001051,0.001006,0.000958
8.5,0.000853,0.000844,0.000835,0.000825,0.000816,0.000806,0.000796,0.000786,0.000777,0.000768,0.000759,0.000751,0.000743,0.000736,0.000729,0.000723,0.000718,0.000713,0.000709,0.000705,0.000702,0.0007,0.000698,0.000697,0.000695,0.000694,0.000693,0.000692,0.000692,0.000693,0.000695,0.000699,0.000703,0.000709,0.000717,0.000727,0.000738,0.000751,0.000766,0.000785,0.000807,0.000833,0.000863,0.000897,0.000936,0.00098,0.001028,0.00108,0.001135,0.00119,0.001246,0.0013,0.001352,0.0014,0.001442,0.00148,0.001511,0.001537,0.001556,0.001568,0.001573,0.001569,0.001559,0.001544,0.001524,0.0015,0.001473,0.001445,0.001414,0.001382,0.00135,0.001317,0.001288,0.001261,0.00124,0.001225,0.001217,0.001216,0.001222,0.001234,0.00125,0.001271,0.001297,0.001325,0.001355,0.001388,0.001421,0.001455,0.001489,0.001523,0.001555,0.001586,0.001615,0.001642,0.001667,0.001691,0.001712,0.001732,0.001751,0.001768,0.001786,0.001803,0.00182,0.001837,0.001853,0.001869,0.001885,0.001901,0.001916,0.001931,0.001946,0.001961,0.001975,0.001988,0.002,0.00201,0.002018,0.002023,0.002026,0.002027,0.002026,0.002022,0.002016,0.002008,0.001999,0.001989,0.001978,0.001966,0.001954,0.001941,0.001929,0.001917,0.001907,0.001897,0.001889,0.001882,0.001878,0.001876,0.001875,0.001875,0.001876,0.001877,0.001878,0.001879,0.00188,0.001882,0.001883,0.001884,0.001884,0.001882,0.001879,0.001874,0.001867,0.001859,0.001848,0.001836,0.001821,0.001805,0.001787,0.001768,0.001746,0.001723,0.001698,0.001671,0.001641,0.00161,0.001577,0.001542,0.001504,0.001465,0.001422,0.001378,0.00133,0.00128,0.001228,0.001172,0.001114,0.001053,0.000989,0.000923
11.5,0.000541,0.000544,0.000546,0.000546,0.000546,0.000544,0.000541,0.000537,0.000533,0.000528,0.000522,0.000516,0.000509,0.000502,0.000495,0.000487,0.000479,0.00047,0.000461,0.000451,0.00044,0.000429,0.000417,0.000405,0.000393,0.000383,0.000374,0.000368,0.000363,0.000361,0.000362,0.000364,0.00037,0.000378,0.000389,0.000403,0.00042,0.00044,0.000463,0.000489,0.000517,0.000548,0.000582,0.00062,0.000663,0.00071,0.000763,0.00082,0.000882,0.000947,0.001015,0.001085,0.001157,0.001228,0.001294,0.001355,0.001408,0.001453,0.001488,0.001514,0.001528,0.00153,0.001522,0.001504,0.001478,0.001445,0.001405,0.001361,0.001313,0.001267,0.001222,0.001181,0.001144,0.001113,0.001088,0.00107,0.001061,0.001059,0.001064,0.001076,0.001094,0.001118,0.001147,0.001181,0.001217,0.001255,0.001294,0.001333,0.001373,0.001411,0.001448,0.001484,0.001517,0.001549,0.001578,0.001605,0.001629,0.001652,0.001672,0.00169,0.001708,0.001725,0.001741,0.001756,0.001771,0.001784,0.001797,0.001808,0.001819,0.001829,0.001838,0.001846,0.001853,0.001858,0.001862,0.001864,0.001863,0.00186,0.001856,0.001849,0.001839,0.001828,0.001814,0.001799,0.001783,0.001766,0.001748,0.001729,0.001711,0.001693,0.001676,0.001661,0.001647,0.001636,0.001627,0.00162,0.001616,0.001615,0.001615,0.001618,0.001622,0.001627,0.001632,0.001639,0.001645,0.00165,0.001654,0.001657,0.001658,0.001657,0.001655,0.001649,0.001642,0.001631,0.001619,0.001604,0.001586,0.001567,0.001545,0.001521,0.001494,0.001465,0.001434,0.001401,0.001365,0.001328,0.001288,0.001246,0.001201,0.001155,0.001107,0.001057,0.001005,0.000951,0.000896,0.000839,0.000781,0.000722,0.000662,0.000601
14.5,0.000245,0.000252,0.000258,0.000263,0.000266,0.000269,0.00027,0.000269,0.000268,0.000266,0.000263,0.000259,0.000254,0.000249,0.000242,0.000235,0.000227,0.000219,0.000209,0.000199,0.000189,0.000177,0.000165,0.000153,0.000142,0.000133,0.000126,0.00012,0.000116,0.000114,0.000114,0.000115,0.000118,0.000123,0.00013,0.000139,0.00015,0.000165,0.000181,0.0002,0.00022,0.000242,0.000266,0.000292,0.000321,0.000353,0.000389,0.000429,0.000472,0.000518,0.000567,0.000619,0.000674,0.00073,0.000785,0.000836,0.000882,0.000922,0.000955,0.00098,0.000996,0.001002,0.000998,0.000986,0.000967,0.00094,0.000908,0.000872,0.000833,0.000795,0.000761,0.000731,0.000704,0.000682,0.000664,0.000652,0.000646,0.000645,0.000649,0.000657,0.00067,0.000688,0.00071,0.000735,0.000762,0.000791,0.000822,0.000852,0.000884,0.000915,0.000946,0.000976,0.001005,0.001033,0.00106,0.001085,0.001109,0.001132,0.001153,0.001173,0.001191,0.001207,0.001222,0.001236,0.001248,0.001258,0.001268,0.001275,0.001281,0.001285,0.001288,0.001289,0.001288,0.001286,0.001282,0.001277,0.001271,0.001263,0.001253,0.001243,0.001231,0.001217,0.001203,0.001187,0.001171,0.001155,0.001138,0.001122,0.001105,0.00109,0.001076,0.001064,0.001054,0.001046,0.001039,0.001036,0.001034,0.001035,0.001038,0.001042,0.001048,0.001056,0.001065,0.001074,0.001083,0.00109,0.001096,0.001101,0.001104,0.001105,0.001104,0.0011,0.001094,0.001086,0.001075,0.001063,0.001048,0.001031,0.001012,0.000991,0.000968,0.000943,0.000916,0.000887,0.000856,0.000824,0.00079,0.000755,0.000718,0.00068,0.000642,0.000602,0.000562,0.000521,0.00048,0.00044,0.000399,0.000359,0.00032,0.000282
17.5,8.1e-05,8.6e-05,9.1e-05,9.4e-05,9.7e-05,9.9e-05,0.000101,0.000102,0.000102,0.000101,9.9e-05,9.7e-05,9.5e-05,9.1e-05,8.8e-05,8.3e-05,7.9e-05,7.3e-05,6.8e-05,6.2e-05,5.6e-05,5e-05,4.4e-05,3.8e-05,3.3e-05,2.9e-05,2.6e-05,2.4e-05,2.3e-05,2.2e-05,2.2e-05,2.2e-05,2.3e-05,2.4e-05,2.7e-05,3e-05,3.4e-05,4e-05,4.7e-05,5.4e-05,6.3e-05,7.3e-05,8.3e-05,9.5e-05,0.000108,0.000122,0.000138,0.000156,0.000175,0.000196,0.000219,0.000243,0.000269,0.000296,0.000322,0.000348,0.000371,0.000393,0.000411,0.000425,0.000434,0.000439,0.000439,0.000434,0.000426,0.000413,0.000398,0.000381,0.000362,0.000344,0.000328,0.000314,0.000302,0.000293,0.000285,0.00028,0.000277,0.000277,0.00028,0.000284,0.000291,0.000299,0.00031,0.000322,0.000336,0.000351,0.000367,0.000384,0.000401,0.000419,0.000437,0.000455,0.000474,0.000492,0.00051,0.000529,0.000547,0.000565,0.000583,0.000599,0.000614,0.000628,0.00064,0.000651,0.00066,0.000667,0.000674,0.000678,0.000681,0.000682,0.000682,0.00068,0.000676,0.000671,0.000665,0.000659,0.000651,0.000644,0.000636,0.000627,0.000618,0.000608,0.000598,0.000588,0.000577,0.000567,0.000557,0.000547,0.000537,0.000528,0.00052,0.000514,0.000509,0.000505,0.000503,0.000502,0.000502,0.000504,0.000508,0.000512,0.000518,0.000525,0.000532,0.000541,0.000548,0.000555,0.000561,0.000565,0.000568,0.00057,0.00057,0.000568,0.000565,0.00056,0.000554,0.000546,0.000537,0.000526,0.000514,0.0005,0.000485,0.000469,0.000452,0.000433,0.000414,0.000393,0.000372,0.000351,0.000328,0.000306,0.000283,0.000261,0.000238,0.000216,0.000194,0.000173,0.000152,0.000133,0.000114,9.7e-05
20.5,2e-05,2.2e-05,2.4e-05,2.5e-05,2.7e-05,2.8e-05,2.9e-05,2.9e-05,2.9e-05,2.9e-05,2.8e-05,2.8e-05,2.7e-05,2.5e-05,2.4e-05,2.2e-05,2e-05,1.8e-05,1.6e-05,1.4e-05,1.2e-05,1e-05,8e-06,6e-06,5e-06,4e-06,3e-06,3e-06,3e-06,3e-06,2e-06,3e-06,3e-06,3e-06,3e-06,4e-06,5e-06,6e-06,8e-06,1e-05,1.2e-05,1.5e-05,1.8e-05,2.1e-05,2.5e-05,2.9e-05,3.4e-05,4e-05,4.5e-05,5.2e-05,5.8e-05,6.5e-05,7.3e-05,8.1e-05,8.8e-05,9.6e-05,0.000103,0.00011,0.000116,0.000121,0.000124,0.000126,0.000127,0.000126,0.000124,0.000121,0.000117,0.000112,0.000106,0.000101,9.7e-05,9.3e-05,9e-05,8.7e-05,8.5e-05,8.4e-05,8.4e-05,8.4e-05,8.5e-05,8.6e-05,8.9e-05,9.1e-05,9.5e-05,9.9e-05,0.000104,0.000109,0.000114,0.000121,0.000127,0.000134,0.000142,0.00015,0.000158,0.000166,0.000175,0.000185,0.000195,0.000205,0.000215,0.000225,0.000234,0.000243,0.00025,0.000257,0.000262,0.000267,0.00027,0.000273,0.000274,0.000275,0.000274,0.000272,0.000269,0.000265,0.000261,0.000256,0.000252,0.000247,0.000243,0.000238,0.000233,0.000229,0.000224,0.000219,0.000214,0.00021,0.000205,0.000201,0.000197,0.000193,0.000191,0.000188,0.000187,0.000186,0.000185,0.000185,0.000186,0.000188,0.00019,0.000193,0.000197,0.000201,0.000205,0.00021,0.000215,0.000219,0.000223,0.000226,0.000228,0.000229,0.00023,0.000229,0.000228,0.000226,0.000223,0.000219,0.000215,0.00021,0.000204,0.000197,0.00019,0.000182,0.000174,0.000165,0.000155,0.000146,0.000136,0.000126,0.000116,0.000106,9.6e-05,8.6e-05,7.7e-05,6.8e-05,5.9e-05,5.1e-05,4.4e-05,3.7e-05,3.1e-05,2.5e-05
23.5,4e-06,4e-06,5e-06,5e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,6e-06,5e-06,5e-06,4e-06,4e-06,3e-06,3e-06,2e-06,2e-06,1e-06,1e-06,1e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,1e-06,1e-06,2e-06,2e-06,3e-06,3e-06,4e-06,5e-06,6e-06,7e-06,8e-06,9e-06,1.1e-05,1.2e-05,1.3e-05,1.5e-05,1.6e-05,1.7e-05,1.9e-05,2e-05,2.1e-05,2.2e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.3e-05,2.2e-05,2.2e-05,2.1e-05,2e-05,1.9e-05,1.9e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.9e-05,1.9e-05,2e-05,2.1e-05,2.2e-05,2.3e-05,2.5e-05,2.6e-05,2.8e-05,3e-05,3.2e-05,3.4e-05,3.7e-05,3.9e-05,4.3e-05,4.6e-05,4.9e-05,5.3e-05,5.8e-05,6.2e-05,6.6e-05,6.9e-05,7.2e-05,7.5e-05,7.8e-05,8e-05,8.2e-05,8.3e-05,8.3e-05,8.3e-05,8.3e-05,8.2e-05,8.1e-05,7.9e-05,7.7e-05,7.5e-05,7.3e-05,7.1e-05,7e-05,6.8e-05,6.6e-05,6.4e-05,6.3e-05,6.1e-05,6e-05,5.8e-05,5.7e-05,5.6e-05,5.5e-05,5.4e-05,5.3e-05,5.2e-05,5.2e-05,5.2e-05,5.2e-05,5.2e-05,5.3e-05,5.4e-05,5.5e-05,5.6e-05,5.7e-05,5.9e-05,6.1e-05,6.3e-05,6.5e-05,6.7e-05,6.9e-05,7e-05,7.1e-05,7.2e-05,7.2e-05,7.2e-05,7.2e-05,7.1e-05,7e-05,6.9e-05,6.7e-05,6.6e-05,6.3e-05,6.1e-05,5.8e-05,5.5e-05,5.2e-05,4.9e-05,4.6e-05,4.2e-05,3.9e-05,3.5e-05,3.2e-05,2.8e-05,2.5e-05,2.2e-05,1.9e-05,1.6e-05,1.4e-05,1.2e-05,1e-05,8e-06,6e-06,5e-06
