,0.0,30.0,60.0,90.0,120.0,150.0,180.0,210.0,240.0,270.0,300.0,330.0
5.5,0.013652,0.010931,0.01164,0.013218,0.015572,0.013933,0.016674,0.020496,0.023298,0.023012,0.022871,0.020815
8.5,0.012858,0.010897,0.010477,0.014763,0.023696,0.018457,0.023433,0.028167,0.030526,0.028363,0.028316,0.024267
11.5,0.008146,0.007336,0.005449,0.010705,0.023024,0.016129,0.021826,0.026884,0.027715,0.024412,0.024934,0.020007
14.5,0.003689,0.003543,0.001712,0.005325,0.015008,0.009828,0.014252,0.018964,0.018543,0.015605,0.016629,0.012412
17.5,0.001222,0.001255,0.000327,0.001842,0.006546,0.004218,0.006583,0.010058,0.009307,0.007561,0.008587,0.005927
20.5,0.0003,0.000329,3.8e-05,0.000443,0.001872,0.001269,0.002136,0.004019,0.003516,0.002793,0.00346,0.002198
23.5,5.5e-05,6.4e-05,3e-06,7.4e-05,0.000342,0.000265,0.00048,0.001205,0.000997,0.000787,0.00109,0.000635
